time	DeviceName	SpeedX(mm/s)	SpeedY(mm/s)	SpeedZ(mm/s)	AngleX(°)	AngleY(°)	AngleZ(°)	DisplacementX(um)	DisplacementY(um)	DisplacementZ(um)	FrequencyX(hz)	FrequencyY(hz)	FrequencyZ(hz)	Temperature(°C)	VersionNumber()	Electricity(%)
2025-4-13 15:17:27.139	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	9	6	8	20.52	10057.2.3	100
2025-4-13 15:17:27.220	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	0	11	4	9	20.52	10057.2.3	100
2025-4-13 15:17:27.340	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	0	11	4	9	20.64	10057.2.3	100
2025-4-13 15:17:27.419	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	2	0	0	11	4	9	20.52	10057.2.3	100
2025-4-13 15:17:27.539	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	10	3	1	11	4	9	20.39	10057.2.3	100
2025-4-13 15:17:27.620	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	7	1	3	11	4	9	20.52	10057.2.3	100
2025-4-13 15:17:27.741	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	11	2	4	11	4	9	20.33	10057.2.3	100
2025-4-13 15:17:27.820	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	10	1	1	11	4	9	20.52	10057.2.3	100
2025-4-13 15:17:27.981	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	12	3	1	11	4	9	20.45	10057.2.3	100
2025-4-13 15:17:28.69	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	6	0	1	11	4	9	20.20	10057.2.3	100
2025-4-13 15:17:28.159	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	3	0	0	11	4	9	20.39	10057.2.3	100
2025-4-13 15:17:28.241	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	2	1	1	6	6	6	20.52	10057.2.3	100
2025-4-13 15:17:28.360	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	0	6	6	6	20.39	10057.2.3	100
2025-4-13 15:17:28.440	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	2	6	6	6	20.45	10057.2.3	100
2025-4-13 15:17:28.559	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	3	0	1	6	6	6	20.64	10057.2.3	100
2025-4-13 15:17:28.639	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	6	0	1	6	6	6	20.33	10057.2.3	100
2025-4-13 15:17:28.760	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	3	0	1	6	6	6	20.64	10057.2.3	100
2025-4-13 15:17:28.861	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	2	0	0	6	6	6	20.39	10057.2.3	100
2025-4-13 15:17:28.961	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	6	6	6	20.77	10057.2.3	100
2025-4-13 15:17:29.120	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	6	6	6	20.45	10057.2.3	100
2025-4-13 15:17:29.161	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	1	6	6	6	20.64	10057.2.3	100
2025-4-13 15:17:29.310	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	4	2	5	20.39	10057.2.3	100
2025-4-13 15:17:29.360	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	1	4	2	5	20.33	10057.2.3	100
2025-4-13 15:17:29.440	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	4	2	5	20.33	10057.2.3	100
2025-4-13 15:17:29.560	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	4	2	5	20.77	10057.2.3	100
2025-4-13 15:17:29.640	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	4	2	5	20.70	10057.2.3	100
2025-4-13 15:17:29.761	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	4	2	5	20.64	10057.2.3	100
2025-4-13 15:17:29.842	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	4	2	5	20.45	10057.2.3	100
2025-4-13 15:17:29.962	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	1	4	2	5	20.70	10057.2.3	100
2025-4-13 15:17:30.52	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	1	4	2	5	20.52	10057.2.3	100
2025-4-13 15:17:30.193	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	0	4	2	5	20.45	10057.2.3	100
2025-4-13 15:17:30.360	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	0	5	0	5	20.20	10057.2.3	100
2025-4-13 15:17:30.365	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	1	5	0	5	20.64	10057.2.3	100
2025-4-13 15:17:30.442	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	1	5	0	5	20.52	10057.2.3	100
2025-4-13 15:17:30.565	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	5	0	5	20.64	10057.2.3	100
