time	DeviceName	SpeedX(mm/s)	SpeedY(mm/s)	SpeedZ(mm/s)	AngleX(°)	AngleY(°)	AngleZ(°)	DisplacementX(um)	DisplacementY(um)	DisplacementZ(um)	FrequencyX(hz)	FrequencyY(hz)	FrequencyZ(hz)	Temperature(°C)	VersionNumber()	Electricity(%)
2025-4-20 11:3:44.974	WTbob(8021AB414BBE)	1	3	7	0.016	0.005	0.005	21	21	27	13	15	15	22.85	10057.2.3	100
2025-4-20 11:3:45.60	WTbob(8021AB414BBE)	5	9	2	0.011	0.000	0.000	5	66	24	13	15	15	23.23	10057.2.3	100
2025-4-20 11:3:45.171	WTbob(8021AB414BBE)	4	6	5	0.000	0.005	0.005	17	37	39	13	15	15	23.17	10057.2.3	100
2025-4-20 11:3:45.273	WTbob(8021AB414BBE)	4	10	8	0.038	0.005	0.016	22	68	51	13	15	15	23.17	10057.2.3	100
2025-4-20 11:3:45.373	WTbob(8021AB414BBE)	7	11	9	0.011	0.000	0.000	14	101	45	13	15	15	22.85	10057.2.3	100
2025-4-20 11:3:45.470	WTbob(8021AB414BBE)	8	4	7	0.005	0.005	0.011	74	20	81	13	15	15	22.98	10057.2.3	100
2025-4-20 11:3:45.573	WTbob(8021AB414BBE)	1	9	7	0.033	0.005	0.016	54	37	19	13	15	15	23.10	10057.2.3	100
2025-4-20 11:3:45.673	WTbob(8021AB414BBE)	1	10	3	0.011	0.005	0.005	16	84	39	16	14	17	23.23	10057.2.3	100
2025-4-20 11:3:45.773	WTbob(8021AB414BBE)	3	7	3	0.005	0.000	0.011	27	176	22	16	14	17	22.98	10057.2.3	100
2025-4-20 11:3:45.873	WTbob(8021AB414BBE)	3	2	7	0.038	0.005	0.016	33	17	56	16	14	17	23.23	10057.2.3	100
2025-4-20 11:3:45.998	WTbob(8021AB414BBE)	5	9	7	0.005	0.011	0.000	24	105	64	16	14	17	22.98	10057.2.3	100
2025-4-20 11:3:46.71	WTbob(8021AB414BBE)	2	4	6	0.011	0.011	0.016	35	60	23	16	14	17	22.85	10057.2.3	100
2025-4-20 11:3:46.198	WTbob(8021AB414BBE)	1	16	9	0.005	0.005	0.005	50	168	102	16	14	17	22.98	10057.2.3	100
2025-4-20 11:3:46.273	WTbob(8021AB414BBE)	9	4	7	0.027	0.000	0.000	25	26	63	16	14	17	23.17	10057.2.3	100
2025-4-20 11:3:46.398	WTbob(8021AB414BBE)	2	19	9	0.005	0.000	0.000	48	73	55	16	14	17	23.10	10057.2.3	100
2025-4-20 11:3:46.473	WTbob(8021AB414BBE)	4	9	3	0.033	0.000	0.005	34	120	69	16	14	17	23.17	10057.2.3	100
2025-4-20 11:3:46.598	WTbob(8021AB414BBE)	3	2	7	0.011	0.000	0.005	29	7	59	16	14	17	22.85	10057.2.3	100
2025-4-20 11:3:46.671	WTbob(8021AB414BBE)	4	11	4	0.000	0.000	0.000	14	108	23	9	11	9	23.10	10057.2.3	100
2025-4-20 11:3:46.798	WTbob(8021AB414BBE)	2	8	7	0.016	0.011	0.000	80	89	88	9	11	9	23.23	10057.2.3	100
2025-4-20 11:3:46.873	WTbob(8021AB414BBE)	7	17	5	0.033	0.005	0.016	21	214	51	9	11	9	23.10	10057.2.3	100
2025-4-20 11:3:46.998	WTbob(8021AB414BBE)	11	9	3	0.005	0.011	0.011	45	121	28	9	11	9	23.23	10057.2.3	100
2025-4-20 11:3:47.73	WTbob(8021AB414BBE)	10	20	15	0.033	0.000	0.016	68	183	120	9	11	9	23.10	10057.2.3	100
2025-4-20 11:3:47.197	WTbob(8021AB414BBE)	5	39	30	0.033	0.000	0.027	100	305	260	9	11	9	22.91	10057.2.3	100
2025-4-20 11:3:47.271	WTbob(8021AB414BBE)	6	3	13	0.027	0.000	0.016	29	16	116	9	11	9	23.17	10057.2.3	100
2025-4-20 11:3:47.397	WTbob(8021AB414BBE)	3	18	9	0.016	0.000	0.011	71	143	77	9	11	9	22.98	10057.2.3	100
2025-4-20 11:3:47.473	WTbob(8021AB414BBE)	6	6	2	0.005	0.005	0.000	13	39	17	9	11	9	22.91	10057.2.3	100
2025-4-20 11:3:47.598	WTbob(8021AB414BBE)	5	7	10	0.005	0.000	0.005	31	39	81	9	11	9	23.23	10057.2.3	100
2025-4-20 11:3:47.673	WTbob(8021AB414BBE)	3	7	1	0.000	0.000	0.000	44	79	12	12	10	12	23.17	10057.2.3	100
2025-4-20 11:3:47.798	WTbob(8021AB414BBE)	4	18	3	0.027	0.000	0.000	29	149	12	12	10	12	22.85	10057.2.3	100
2025-4-20 11:3:47.871	WTbob(8021AB414BBE)	3	5	4	0.005	0.000	0.011	19	116	52	12	10	12	22.98	10057.2.3	100
2025-4-20 11:3:47.998	WTbob(8021AB414BBE)	3	7	7	0.005	0.000	0.000	45	43	83	12	10	12	22.98	10057.2.3	100
2025-4-20 11:3:48.73	WTbob(8021AB414BBE)	2	6	4	0.011	0.005	0.005	13	121	20	12	10	12	23.23	10057.2.3	100
2025-4-20 11:3:48.198	WTbob(8021AB414BBE)	5	11	3	0.022	0.000	0.016	15	47	15	12	10	12	22.98	10057.2.3	100
2025-4-20 11:3:48.298	WTbob(8021AB414BBE)	4	4	7	0.016	0.011	0.005	41	41	38	12	10	12	22.98	10057.2.3	100
2025-4-20 11:3:48.397	WTbob(8021AB414BBE)	2	6	3	0.011	0.000	0.005	13	20	18	12	10	12	22.91	10057.2.3	100
2025-4-20 11:3:48.470	WTbob(8021AB414BBE)	7	8	5	0.016	0.005	0.000	23	76	15	12	10	12	23.23	10057.2.3	100
2025-4-20 11:3:48.598	WTbob(8021AB414BBE)	5	16	5	0.022	0.000	0.016	71	184	41	12	10	12	22.85	10057.2.3	100
2025-4-20 11:3:48.673	WTbob(8021AB414BBE)	3	13	4	0.011	0.005	0.000	21	52	9	15	12	17	23.10	10057.2.3	100
2025-4-20 11:3:48.798	WTbob(8021AB414BBE)	5	8	4	0.011	0.011	0.005	18	62	48	15	12	17	23.10	10057.2.3	100
2025-4-20 11:3:48.897	WTbob(8021AB414BBE)	4	6	4	0.022	0.005	0.011	28	62	33	15	12	17	22.98	10057.2.3	100
2025-4-20 11:3:48.998	WTbob(8021AB414BBE)	1	10	7	0.005	0.011	0.016	33	59	36	15	12	17	22.98	10057.2.3	100
2025-4-20 11:3:49.96	WTbob(8021AB414BBE)	5	24	7	0.016	0.011	0.016	35	124	55	15	12	17	23.10	10057.2.3	100
2025-4-20 11:3:49.196	WTbob(8021AB414BBE)	3	17	10	0.005	0.000	0.005	21	139	51	15	12	17	22.85	10057.2.3	100
2025-4-20 11:3:49.297	WTbob(8021AB414BBE)	4	9	8	0.016	0.000	0.011	28	64	59	15	12	17	23.17	10057.2.3	100
2025-4-20 11:3:49.397	WTbob(8021AB414BBE)	4	4	2	0.016	0.005	0.005	13	51	85	15	12	17	22.91	10057.2.3	100
2025-4-20 11:3:49.497	WTbob(8021AB414BBE)	5	5	3	0.005	0.016	0.011	47	86	53	15	12	17	23.10	10057.2.3	100
2025-4-20 11:3:49.623	WTbob(8021AB414BBE)	1	7	6	0.016	0.005	0.011	41	69	58	15	12	17	23.17	10057.2.3	100
2025-4-20 11:3:49.698	WTbob(8021AB414BBE)	7	1	3	0.022	0.000	0.005	16	13	21	15	11	13	23.29	10057.2.3	100
2025-4-20 11:3:49.820	WTbob(8021AB414BBE)	2	11	6	0.022	0.000	0.005	61	136	27	15	11	13	23.10	10057.2.3	100
2025-4-20 11:3:49.897	WTbob(8021AB414BBE)	3	6	6	0.044	0.000	0.011	12	33	55	15	11	13	22.98	10057.2.3	100
2025-4-20 11:3:50.23	WTbob(8021AB414BBE)	3	3	1	0.005	0.005	0.011	16	47	24	15	11	13	23.10	10057.2.3	100
2025-4-20 11:3:50.98	WTbob(8021AB414BBE)	10	14	6	0.005	0.005	0.000	22	144	62	15	11	13	22.85	10057.2.3	100
2025-4-20 11:3:50.223	WTbob(8021AB414BBE)	6	29	13	0.011	0.000	0.011	83	281	127	15	11	13	23.10	10057.2.3	100
2025-4-20 11:3:50.298	WTbob(8021AB414BBE)	6	25	14	0.038	0.000	0.022	60	203	144	15	11	13	23.23	10057.2.3	100
2025-4-20 11:3:50.420	WTbob(8021AB414BBE)	5	11	5	0.016	0.011	0.016	41	37	38	15	11	13	23.23	10057.2.3	100
2025-4-20 11:3:50.498	WTbob(8021AB414BBE)	6	17	10	0.011	0.016	0.016	33	101	96	15	11	13	23.23	10057.2.3	100
2025-4-20 11:3:50.623	WTbob(8021AB414BBE)	4	21	7	0.016	0.011	0.000	45	272	86	15	11	13	22.91	10057.2.3	100
2025-4-20 11:3:50.698	WTbob(8021AB414BBE)	4	20	5	0.016	0.000	0.005	14	183	85	16	10	12	23.10	10057.2.3	100
2025-4-20 11:3:50.823	WTbob(8021AB414BBE)	0	13	9	0.027	0.000	0.005	11	141	69	16	10	12	22.85	10057.2.3	100
2025-4-20 11:3:50.898	WTbob(8021AB414BBE)	6	1	5	0.027	0.000	0.000	26	62	19	16	10	12	22.91	10057.2.3	100
2025-4-20 11:3:51.20	WTbob(8021AB414BBE)	3	2	1	0.005	0.005	0.000	25	80	12	16	10	12	23.23	10057.2.3	100
2025-4-20 11:3:51.97	WTbob(8021AB414BBE)	4	7	5	0.011	0.005	0.011	25	48	68	16	10	12	23.23	10057.2.3	100
2025-4-20 11:3:51.223	WTbob(8021AB414BBE)	2	9	3	0.027	0.000	0.005	54	89	29	16	10	12	22.98	10057.2.3	100
2025-4-20 11:3:51.298	WTbob(8021AB414BBE)	4	6	6	0.033	0.005	0.005	20	49	36	16	10	12	23.17	10057.2.3	100
2025-4-20 11:3:51.421	WTbob(8021AB414BBE)	3	7	10	0.011	0.000	0.005	32	127	45	16	10	12	22.98	10057.2.3	100
2025-4-20 11:3:51.497	WTbob(8021AB414BBE)	4	4	3	0.005	0.000	0.000	24	99	18	16	10	12	23.10	10057.2.3	100
2025-4-20 11:3:51.620	WTbob(8021AB414BBE)	2	9	2	0.000	0.000	0.005	33	92	57	16	10	12	22.98	10057.2.3	100
2025-4-20 11:3:51.696	WTbob(8021AB414BBE)	4	10	7	0.011	0.000	0.005	8	46	61	19	11	13	23.17	10057.2.3	100
2025-4-20 11:3:51.821	WTbob(8021AB414BBE)	4	14	4	0.022	0.000	0.011	26	113	55	19	11	13	22.91	10057.2.3	100
2025-4-20 11:3:51.897	WTbob(8021AB414BBE)	11	4	7	0.016	0.005	0.016	28	148	30	19	11	13	22.98	10057.2.3	100
2025-4-20 11:3:52.23	WTbob(8021AB414BBE)	3	12	12	0.022	0.000	0.016	42	85	53	19	11	13	23.10	10057.2.3	100
2025-4-20 11:3:52.97	WTbob(8021AB414BBE)	2	25	9	0.066	0.000	0.027	10	132	53	19	11	13	23.10	10057.2.3	100
2025-4-20 11:3:52.222	WTbob(8021AB414BBE)	7	2	6	0.005	0.000	0.016	31	15	81	19	11	13	23.17	10057.2.3	100
2025-4-20 11:3:52.298	WTbob(8021AB414BBE)	6	32	11	0.000	0.011	0.005	68	213	65	19	11	13	23.23	10057.2.3	100
2025-4-20 11:3:52.423	WTbob(8021AB414BBE)	9	10	11	0.016	0.005	0.027	34	157	85	19	11	13	23.10	10057.2.3	100
2025-4-20 11:3:52.520	WTbob(8021AB414BBE)	7	25	21	0.038	0.000	0.011	105	181	205	19	11	13	23.23	10057.2.3	100
2025-4-20 11:3:52.623	WTbob(8021AB414BBE)	6	3	9	0.038	0.000	0.005	23	54	53	19	11	13	23.17	10057.2.3	100
2025-4-20 11:3:52.722	WTbob(8021AB414BBE)	6	13	13	0.022	0.000	0.005	82	150	140	15	13	12	23.17	10057.2.3	100
2025-4-20 11:3:52.820	WTbob(8021AB414BBE)	5	22	13	0.016	0.000	0.011	79	232	151	15	13	12	23.10	10057.2.3	100
2025-4-20 11:3:52.923	WTbob(8021AB414BBE)	3	20	4	0.005	0.005	0.005	16	220	18	15	13	12	22.98	10057.2.3	100
2025-4-20 11:3:53.23	WTbob(8021AB414BBE)	2	19	8	0.000	0.011	0.011	14	194	55	15	13	12	22.98	10057.2.3	100
2025-4-20 11:3:53.122	WTbob(8021AB414BBE)	2	12	8	0.033	0.000	0.011	13	167	89	15	13	12	23.10	10057.2.3	100
2025-4-20 11:3:53.248	WTbob(8021AB414BBE)	5	19	7	0.005	0.000	0.011	42	77	26	15	13	12	22.98	10057.2.3	100
2025-4-20 11:3:53.323	WTbob(8021AB414BBE)	6	4	4	0.000	0.005	0.005	45	18	15	15	13	12	23.29	10057.2.3	100
2025-4-20 11:3:53.448	WTbob(8021AB414BBE)	4	22	7	0.005	0.005	0.000	100	268	121	15	13	12	23.10	10057.2.3	100
2025-4-20 11:3:53.523	WTbob(8021AB414BBE)	2	16	7	0.005	0.000	0.005	47	131	68	15	13	12	23.35	10057.2.3	100
2025-4-20 11:3:53.648	WTbob(8021AB414BBE)	3	7	7	0.016	0.000	0.005	16	84	54	15	13	12	23.23	10057.2.3	100
2025-4-20 11:3:53.720	WTbob(8021AB414BBE)	2	4	4	0.011	0.011	0.005	31	120	26	13	13	10	23.23	10057.2.3	100
2025-4-20 11:3:53.848	WTbob(8021AB414BBE)	5	6	7	0.005	0.005	0.005	10	41	44	13	13	10	23.10	10057.2.3	100
2025-4-20 11:3:53.923	WTbob(8021AB414BBE)	2	9	7	0.005	0.005	0.000	40	91	50	13	13	10	22.98	10057.2.3	100
2025-4-20 11:3:54.61	WTbob(8021AB414BBE)	5	9	4	0.005	0.000	0.000	18	65	11	13	13	10	23.10	10057.2.3	100
2025-4-20 11:3:54.123	WTbob(8021AB414BBE)	5	11	10	0.027	0.005	0.016	23	30	39	13	13	10	23.17	10057.2.3	100
2025-4-20 11:3:54.248	WTbob(8021AB414BBE)	4	19	7	0.005	0.005	0.005	26	133	50	13	13	10	23.23	10057.2.3	100
2025-4-20 11:3:54.320	WTbob(8021AB414BBE)	5	9	5	0.011	0.011	0.016	54	40	85	13	13	10	23.10	10057.2.3	100
2025-4-20 11:3:54.448	WTbob(8021AB414BBE)	10	9	8	0.027	0.000	0.000	35	83	52	13	13	10	23.17	10057.2.3	100
2025-4-20 11:3:54.523	WTbob(8021AB414BBE)	5	26	8	0.011	0.005	0.000	59	208	45	13	13	10	23.29	10057.2.3	100
2025-4-20 11:3:54.648	WTbob(8021AB414BBE)	5	8	14	0.027	0.005	0.000	54	65	90	13	13	10	23.23	10057.2.3	100
2025-4-20 11:3:54.723	WTbob(8021AB414BBE)	2	21	14	0.027	0.005	0.022	14	217	64	12	14	13	23.23	10057.2.3	100
2025-4-20 11:3:54.873	WTbob(8021AB414BBE)	2	2	2	0.011	0.000	0.000	3	35	31	12	14	13	23.10	10057.2.3	100
2025-4-20 11:3:54.921	WTbob(8021AB414BBE)	5	16	5	0.044	0.000	0.016	12	92	41	12	14	13	22.98	10057.2.3	100
2025-4-20 11:3:55.62	WTbob(8021AB414BBE)	2	10	14	0.022	0.000	0.005	44	104	92	12	14	13	23.10	10057.2.3	100
2025-4-20 11:3:55.121	WTbob(8021AB414BBE)	11	8	3	0.022	0.000	0.011	2	131	29	12	14	13	23.10	10057.2.3	100
2025-4-20 11:3:55.247	WTbob(8021AB414BBE)	3	8	17	0.022	0.005	0.016	108	106	173	12	14	13	23.10	10057.2.3	100
2025-4-20 11:3:55.322	WTbob(8021AB414BBE)	10	8	3	0.011	0.000	0.011	16	41	22	12	14	13	23.23	10057.2.3	100
2025-4-20 11:3:55.456	WTbob(8021AB414BBE)	4	4	12	0.033	0.011	0.000	85	11	75	12	14	13	23.29	10057.2.3	100
2025-4-20 11:3:55.520	WTbob(8021AB414BBE)	4	9	6	0.016	0.005	0.016	24	157	46	12	14	13	22.98	10057.2.3	100
2025-4-20 11:3:55.648	WTbob(8021AB414BBE)	5	8	6	0.005	0.005	0.022	54	27	26	12	14	13	23.23	10057.2.3	100
2025-4-20 11:3:55.722	WTbob(8021AB414BBE)	4	26	8	0.000	0.000	0.005	28	256	39	11	15	12	23.23	10057.2.3	100
2025-4-20 11:3:55.848	WTbob(8021AB414BBE)	3	26	18	0.011	0.011	0.011	20	226	116	11	15	12	23.10	10057.2.3	100
2025-4-20 11:3:55.923	WTbob(8021AB414BBE)	4	7	18	0.049	0.016	0.000	23	44	76	11	15	12	23.17	10057.2.3	100
2025-4-20 11:3:56.96	WTbob(8021AB414BBE)	3	16	7	0.044	0.005	0.000	46	116	85	11	15	12	23.29	10057.2.3	100
2025-4-20 11:3:56.147	WTbob(8021AB414BBE)	5	19	8	0.011	0.005	0.005	3	191	29	11	15	12	23.10	10057.2.3	100
2025-4-20 11:3:56.248	WTbob(8021AB414BBE)	10	7	6	0.005	0.016	0.011	60	287	43	11	15	12	22.91	10057.2.3	100
2025-4-20 11:3:56.348	WTbob(8021AB414BBE)	13	23	20	0.016	0.011	0.011	73	131	149	11	15	12	22.91	10057.2.3	100
2025-4-20 11:3:56.448	WTbob(8021AB414BBE)	6	30	8	0.055	0.016	0.016	90	333	68	11	15	12	23.10	10057.2.3	100
2025-4-20 11:3:56.548	WTbob(8021AB414BBE)	23	13	4	0.000	0.000	0.005	42	227	41	11	15	12	23.17	10057.2.3	100
2025-4-20 11:3:56.648	WTbob(8021AB414BBE)	15	47	31	0.016	0.011	0.016	134	186	196	11	15	12	23.23	10057.2.3	100
2025-4-20 11:3:56.748	WTbob(8021AB414BBE)	15	23	17	0.016	0.016	0.016	63	232	140	15	13	15	22.91	10057.2.3	100
2025-4-20 11:3:56.871	WTbob(8021AB414BBE)	8	47	12	0.016	0.011	0.016	53	240	108	15	13	15	23.23	10057.2.3	100
2025-4-20 11:3:56.948	WTbob(8021AB414BBE)	14	23	21	0.005	0.022	0.005	56	144	100	15	13	15	22.85	10057.2.3	100
2025-4-20 11:3:57.73	WTbob(8021AB414BBE)	7	29	25	0.027	0.016	0.027	99	182	140	15	13	15	23.17	10057.2.3	100
2025-4-20 11:3:57.147	WTbob(8021AB414BBE)	21	18	16	0.011	0.016	0.022	50	154	122	15	13	15	23.17	10057.2.3	100
2025-4-20 11:3:57.273	WTbob(8021AB414BBE)	11	37	31	0.033	0.005	0.011	138	269	198	15	13	15	22.85	10057.2.3	100
2025-4-20 11:3:57.347	WTbob(8021AB414BBE)	3	19	24	0.033	0.011	0.027	74	79	125	15	13	15	23.23	10057.2.3	100
2025-4-20 11:3:57.470	WTbob(8021AB414BBE)	9	19	6	0.000	0.000	0.000	37	177	18	15	13	15	23.10	10057.2.3	100
2025-4-20 11:3:57.548	WTbob(8021AB414BBE)	29	24	9	0.027	0.005	0.011	19	128	37	15	13	15	22.91	10057.2.3	100
2025-4-20 11:3:57.674	WTbob(8021AB414BBE)	24	9	55	0.044	0.027	0.027	142	74	359	15	13	15	23.10	10057.2.3	100
2025-4-20 11:3:57.747	WTbob(8021AB414BBE)	3	10	31	0.038	0.000	0.011	155	34	283	20	17	21	22.91	10057.2.3	100
2025-4-20 11:3:57.873	WTbob(8021AB414BBE)	16	28	9	0.049	0.011	0.027	30	161	100	20	17	21	22.91	10057.2.3	100
2025-4-20 11:3:57.948	WTbob(8021AB414BBE)	4	32	47	0.060	0.005	0.027	76	102	263	20	17	21	23.17	10057.2.3	100
2025-4-20 11:3:58.72	WTbob(8021AB414BBE)	14	23	12	0.022	0.005	0.022	56	142	24	20	17	21	23.10	10057.2.3	100
2025-4-20 11:3:58.147	WTbob(8021AB414BBE)	16	47	26	0.033	0.000	0.016	76	337	160	20	17	21	23.17	10057.2.3	100
2025-4-20 11:3:58.274	WTbob(8021AB414BBE)	13	3	37	0.044	0.038	0.022	160	166	228	20	17	21	23.17	10057.2.3	100
2025-4-20 11:3:58.371	WTbob(8021AB414BBE)	14	48	41	0.038	0.033	0.011	123	465	307	20	17	21	22.98	10057.2.3	100
2025-4-20 11:3:58.474	WTbob(8021AB414BBE)	21	37	29	0.027	0.005	0.027	64	183	221	20	17	21	23.29	10057.2.3	100
2025-4-20 11:3:58.547	WTbob(8021AB414BBE)	22	51	14	0.016	0.011	0.011	92	299	125	20	17	21	23.23	10057.2.3	100
2025-4-20 11:3:58.672	WTbob(8021AB414BBE)	11	10	29	0.071	0.016	0.027	173	70	268	20	17	21	23.35	10057.2.3	100
2025-4-20 11:3:58.749	WTbob(8021AB414BBE)	24	12	44	0.044	0.033	0.033	118	39	368	19	16	19	22.98	10057.2.3	100
2025-4-20 11:3:58.898	WTbob(8021AB414BBE)	33	60	38	0.082	0.027	0.016	107	381	178	19	16	19	22.98	10057.2.3	100
2025-4-20 11:3:58.950	WTbob(8021AB414BBE)	16	66	77	0.071	0.016	0.022	215	539	439	19	16	19	23.10	10057.2.3	100
2025-4-20 11:3:59.78	WTbob(8021AB414BBE)	16	51	7	0.033	0.011	0.055	87	469	25	19	16	19	23.29	10057.2.3	100
2025-4-20 11:3:59.147	WTbob(8021AB414BBE)	61	67	8	0.055	0.016	0.022	167	360	438	19	16	19	23.10	10057.2.3	100
2025-4-20 11:3:59.272	WTbob(8021AB414BBE)	28	98	103	0.088	0.016	0.049	353	427	566	19	16	19	23.35	10057.2.3	100
2025-4-20 11:3:59.348	WTbob(8021AB414BBE)	28	13	37	0.033	0.016	0.016	126	235	265	19	16	19	23.23	10057.2.3	100
2025-4-20 11:3:59.474	WTbob(8021AB414BBE)	54	70	24	0.016	0.005	0.022	196	651	109	19	16	19	23.29	10057.2.3	100
2025-4-20 11:3:59.571	WTbob(8021AB414BBE)	25	25	65	0.099	0.016	0.060	223	374	254	19	16	19	23.17	10057.2.3	100
2025-4-20 11:3:59.673	WTbob(8021AB414BBE)	27	28	22	0.049	0.016	0.005	212	442	164	19	16	19	23.23	10057.2.3	100
2025-4-20 11:3:59.774	WTbob(8021AB414BBE)	23	64	63	0.066	0.022	0.033	277	312	417	18	17	21	23.23	10057.2.3	100
2025-4-20 11:3:59.872	WTbob(8021AB414BBE)	22	34	45	0.104	0.011	0.022	115	337	482	18	17	21	22.98	10057.2.3	100
2025-4-20 11:3:59.972	WTbob(8021AB414BBE)	20	32	28	0.082	0.005	0.049	134	164	108	18	17	21	23.23	10057.2.3	100
2025-4-20 11:4:0.72	WTbob(8021AB414BBE)	29	23	43	0.071	0.000	0.022	135	104	311	18	17	21	23.17	10057.2.3	100
2025-4-20 11:4:0.173	WTbob(8021AB414BBE)	22	24	52	0.077	0.016	0.033	162	122	406	18	17	21	23.10	10057.2.3	100
2025-4-20 11:4:0.298	WTbob(8021AB414BBE)	5	14	59	0.088	0.005	0.071	227	194	357	18	17	21	22.98	10057.2.3	100
2025-4-20 11:4:0.372	WTbob(8021AB414BBE)	18	40	7	0.011	0.000	0.000	71	391	120	18	17	21	23.10	10057.2.3	100
2025-4-20 11:4:0.498	WTbob(8021AB414BBE)	17	28	13	0.005	0.016	0.011	163	183	168	18	17	21	23.23	10057.2.3	100
2025-4-20 11:4:0.573	WTbob(8021AB414BBE)	7	21	31	0.049	0.022	0.022	149	200	292	18	17	21	22.98	10057.2.3	100
2025-4-20 11:4:0.698	WTbob(8021AB414BBE)	12	27	4	0.022	0.005	0.011	50	169	27	18	17	21	22.98	10057.2.3	100
2025-4-20 11:4:0.776	WTbob(8021AB414BBE)	6	25	22	0.016	0.000	0.005	56	144	119	19	15	19	23.10	10057.2.3	100
2025-4-20 11:4:0.898	WTbob(8021AB414BBE)	16	7	11	0.011	0.000	0.011	39	187	59	19	15	19	23.23	10057.2.3	100
2025-4-20 11:4:0.975	WTbob(8021AB414BBE)	7	24	35	0.027	0.000	0.011	125	182	270	19	15	19	23.23	10057.2.3	100
2025-4-20 11:4:1.96	WTbob(8021AB414BBE)	1	16	17	0.011	0.005	0.011	53	81	121	19	15	19	23.29	10057.2.3	100
2025-4-20 11:4:1.196	WTbob(8021AB414BBE)	5	15	3	0.022	0.005	0.011	35	148	26	19	15	19	22.98	10057.2.3	100
2025-4-20 11:4:1.297	WTbob(8021AB414BBE)	1	12	10	0.011	0.005	0.011	32	91	111	19	15	19	23.17	10057.2.3	100
2025-4-20 11:4:1.370	WTbob(8021AB414BBE)	4	3	5	0.005	0.000	0.005	21	42	30	19	15	19	23.23	10057.2.3	100
2025-4-20 11:4:1.498	WTbob(8021AB414BBE)	2	6	2	0.000	0.000	0.005	31	121	19	19	15	19	23.29	10057.2.3	100
2025-4-20 11:4:1.573	WTbob(8021AB414BBE)	3	11	7	0.016	0.005	0.016	18	69	56	19	15	19	23.23	10057.2.3	100
2025-4-20 11:4:1.698	WTbob(8021AB414BBE)	3	10	4	0.022	0.011	0.000	41	75	81	19	15	19	23.17	10057.2.3	100
2025-4-20 11:4:1.822	WTbob(8021AB414BBE)	3	12	9	0.011	0.011	0.016	41	66	48	16	14	13	23.17	10057.2.3	100
2025-4-20 11:4:1.898	WTbob(8021AB414BBE)	6	7	5	0.016	0.005	0.005	11	33	32	16	14	13	23.23	10057.2.3	100
2025-4-20 11:4:1.973	WTbob(8021AB414BBE)	11	21	7	0.011	0.000	0.005	68	164	77	16	14	13	23.23	10057.2.3	100
2025-4-20 11:4:2.97	WTbob(8021AB414BBE)	3	15	17	0.038	0.000	0.011	68	164	113	16	14	13	23.10	10057.2.3	100
2025-4-20 11:4:2.173	WTbob(8021AB414BBE)	6	8	12	0.022	0.005	0.005	70	27	98	16	14	13	23.23	10057.2.3	100
2025-4-20 11:4:2.299	WTbob(8021AB414BBE)	2	15	5	0.005	0.005	0.016	61	112	83	16	14	13	22.98	10057.2.3	100
2025-4-20 11:4:2.373	WTbob(8021AB414BBE)	2	15	10	0.000	0.011	0.000	99	253	156	16	14	13	22.85	10057.2.3	100
2025-4-20 11:4:2.498	WTbob(8021AB414BBE)	13	7	4	0.016	0.005	0.000	15	53	51	16	14	13	23.29	10057.2.3	100
2025-4-20 11:4:2.571	WTbob(8021AB414BBE)	10	21	20	0.033	0.005	0.005	37	165	83	16	14	13	23.23	10057.2.3	100
2025-4-20 11:4:2.697	WTbob(8021AB414BBE)	4	39	13	0.011	0.011	0.005	38	242	34	16	14	13	23.42	10057.2.3	100
2025-4-20 11:4:2.773	WTbob(8021AB414BBE)	3	9	8	0.022	0.000	0.000	60	77	103	13	12	15	23.42	10057.2.3	100
2025-4-20 11:4:2.898	WTbob(8021AB414BBE)	6	19	9	0.027	0.011	0.016	38	136	72	13	12	15	23.23	10057.2.3	100
2025-4-20 11:4:2.973	WTbob(8021AB414BBE)	3	8	2	0.005	0.011	0.011	36	143	78	13	12	15	23.23	10057.2.3	100
2025-4-20 11:4:3.98	WTbob(8021AB414BBE)	4	4	11	0.055	0.000	0.016	14	66	74	13	12	15	23.23	10057.2.3	100
2025-4-20 11:4:3.197	WTbob(8021AB414BBE)	4	10	10	0.011	0.011	0.016	28	133	119	13	12	15	22.98	10057.2.3	100
2025-4-20 11:4:3.298	WTbob(8021AB414BBE)	5	13	9	0.033	0.000	0.016	21	82	56	13	12	15	23.17	10057.2.3	100
2025-4-20 11:4:3.424	WTbob(8021AB414BBE)	7	22	8	0.011	0.005	0.011	29	103	37	13	12	15	23.23	10057.2.3	100
2025-4-20 11:4:3.498	WTbob(8021AB414BBE)	5	8	7	0.016	0.000	0.000	46	72	33	13	12	15	23.17	10057.2.3	100
2025-4-20 11:4:3.599	WTbob(8021AB414BBE)	2	22	6	0.000	0.000	0.011	62	172	79	13	12	15	22.98	10057.2.3	100
2025-4-20 11:4:3.723	WTbob(8021AB414BBE)	5	4	7	0.005	0.005	0.000	46	109	134	13	12	15	23.10	10057.2.3	100
2025-4-20 11:4:3.799	WTbob(8021AB414BBE)	1	9	9	0.005	0.000	0.000	28	98	80	13	11	10	23.10	10057.2.3	100
2025-4-20 11:4:3.922	WTbob(8021AB414BBE)	4	4	3	0.000	0.005	0.000	46	13	51	13	11	10	23.23	10057.2.3	100
